Project,Sampling Unit Name,Protocol,Date,Start Time,End Time,Count,Spp,Common Name,Scientific Name,Detection Cue,Breeding Evidence,Visit Note,Observation Note,Researcher,Other Observers Count,Other Observers Names,Data Status
CHSS,ANDALIEN6,WATERBIRD_COUNT,2018-02-03,11:23:00,11:26:00,49,KEGU,Kelp Gull,Larus dominicanus,,,,,"Norambuena, Heraldo",1,"Cisterna, Andrea",AVAILABLE Level 5
CHSS,ANDALIEN6,WATERBIRD_COUNT,2018-02-03,11:23:00,11:26:00,50,NECO,Neotropic Cormorant,Nannopterum brasilianum,,,,,"Norambuena, Heraldo",1,"Cisterna, Andrea",AVAILABLE Level 5
CHSS,ANDALIEN7,WATERBIRD_COUNT,2018-02-03,11:26:00,11:30:00,2,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Norambuena, Heraldo",1,Andrea Cisterna,AVAILABLE Level 5
CHSS,ANDALIEN7,WATERBIRD_COUNT,2018-02-03,11:26:00,11:30:00,3,SOLA,Southern Lapwing,Vanellus chilensis,,,,,"Norambuena, Heraldo",1,Andrea Cisterna,AVAILABLE Level 5
CHSS,ANDALIEN8,WATERBIRD_COUNT,2018-02-03,11:31:00,11:35:00,4,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Norambuena, Heraldo",1,Andrea Cisterna,AVAILABLE Level 5
CHSS,ANDALIEN8,WATERBIRD_COUNT,2018-02-03,11:31:00,11:35:00,2,SOLA,Southern Lapwing,Vanellus chilensis,,,,,"Norambuena, Heraldo",1,Andrea Cisterna,AVAILABLE Level 5
CHSS,ANDALIEN9,WATERBIRD_COUNT,2018-02-03,11:35:00,11:38:00,1,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Norambuena, Heraldo",1,Andrea Cisterna,AVAILABLE Level 5
CHSS,ANDALIEN9,WATERBIRD_COUNT,2018-02-03,11:35:00,11:38:00,1,WHIM,Whimbrel,Numenius phaeopus,,,,,"Norambuena, Heraldo",1,Andrea Cisterna,AVAILABLE Level 5
CHSS,CHA,WATERBIRD_COUNT,2018-02-03,08:49:00,09:35:00,38,WHIM,Whimbrel,Numenius phaeopus,,,"Tambiأ©n se observأ³ Chroicocephalus maculipennis (40), Haematopus leucopodus (12), Charadrius falklandicus (7) y Anas flavirostris (2), pero estas especies no cuentan con cأ³digo para ser ingresadas en la planilla.",,"Cursach, Jaime",3,"Benjamin Cardenas, Gabriel Cardenas, Nicole Arcaya",AVAILABLE Level 5
CHSS,CHA,WATERBIRD_COUNT,2018-02-03,08:49:00,09:35:00,151,HUGO,Hudsonian Godwit,Limosa haemastica,,,"Tambiأ©n se observأ³ Chroicocephalus maculipennis (40), Haematopus leucopodus (12), Charadrius falklandicus (7) y Anas flavirostris (2), pero estas especies no cuentan con cأ³digo para ser ingresadas en la planilla.",,"Cursach, Jaime",3,"Benjamin Cardenas, Gabriel Cardenas, Nicole Arcaya",AVAILABLE Level 5
CHSS,CHA,WATERBIRD_COUNT,2018-02-03,08:49:00,09:35:00,5,BASA,Baird's Sandpiper,Calidris bairdii,,,"Tambiأ©n se observأ³ Chroicocephalus maculipennis (40), Haematopus leucopodus (12), Charadrius falklandicus (7) y Anas flavirostris (2), pero estas especies no cuentan con cأ³digo para ser ingresadas en la planilla.",,"Cursach, Jaime",3,"Benjamin Cardenas, Gabriel Cardenas, Nicole Arcaya",AVAILABLE Level 5
CHSS,CHA,WATERBIRD_COUNT,2018-02-03,08:49:00,09:35:00,67,AMOY,American Oystercatcher,Haematopus palliatus,,,"Tambiأ©n se observأ³ Chroicocephalus maculipennis (40), Haematopus leucopodus (12), Charadrius falklandicus (7) y Anas flavirostris (2), pero estas especies no cuentan con cأ³digo para ser ingresadas en la planilla.",,"Cursach, Jaime",3,"Benjamin Cardenas, Gabriel Cardenas, Nicole Arcaya",AVAILABLE Level 5
CHSS,CHA,WATERBIRD_COUNT,2018-02-03,08:49:00,09:35:00,25,FRGU,Franklin's Gull,Leucophaeus pipixcan,,,"Tambiأ©n se observأ³ Chroicocephalus maculipennis (40), Haematopus leucopodus (12), Charadrius falklandicus (7) y Anas flavirostris (2), pero estas especies no cuentan con cأ³digo para ser ingresadas en la planilla.",,"Cursach, Jaime",3,"Benjamin Cardenas, Gabriel Cardenas, Nicole Arcaya",AVAILABLE Level 5
CHSS,CHA,WATERBIRD_COUNT,2018-02-03,08:49:00,09:35:00,62,KEGU,Kelp Gull,Larus dominicanus,,,"Tambiأ©n se observأ³ Chroicocephalus maculipennis (40), Haematopus leucopodus (12), Charadrius falklandicus (7) y Anas flavirostris (2), pero estas especies no cuentan con cأ³digo para ser ingresadas en la planilla.",,"Cursach, Jaime",3,"Benjamin Cardenas, Gabriel Cardenas, Nicole Arcaya",AVAILABLE Level 5
CHSS,CHA,WATERBIRD_COUNT,2018-02-03,08:49:00,09:35:00,9,GRYE,Greater Yellowlegs,Tringa melanoleuca,,,"Tambiأ©n se observأ³ Chroicocephalus maculipennis (40), Haematopus leucopodus (12), Charadrius falklandicus (7) y Anas flavirostris (2), pero estas especies no cuentan con cأ³digo para ser ingresadas en la planilla.",,"Cursach, Jaime",3,"Benjamin Cardenas, Gabriel Cardenas, Nicole Arcaya",AVAILABLE Level 5
CHSS,CHA,WATERBIRD_COUNT,2018-02-03,08:49:00,09:35:00,8,SOLA,Southern Lapwing,Vanellus chilensis,,,"Tambiأ©n se observأ³ Chroicocephalus maculipennis (40), Haematopus leucopodus (12), Charadrius falklandicus (7) y Anas flavirostris (2), pero estas especies no cuentan con cأ³digo para ser ingresadas en la planilla.",,"Cursach, Jaime",3,"Benjamin Cardenas, Gabriel Cardenas, Nicole Arcaya",AVAILABLE Level 5
CHSS,CHA,WATERBIRD_COUNT,2018-02-03,08:49:00,09:35:00,1,BLSK,Black Skimmer,Rynchops niger,,,"Tambiأ©n se observأ³ Chroicocephalus maculipennis (40), Haematopus leucopodus (12), Charadrius falklandicus (7) y Anas flavirostris (2), pero estas especies no cuentan con cأ³digo para ser ingresadas en la planilla.",,"Cursach, Jaime",3,"Benjamin Cardenas, Gabriel Cardenas, Nicole Arcaya",AVAILABLE Level 5
CHSS,ROCUANT1,WATERBIRD_COUNT,2018-02-03,09:37:00,09:57:00,20,WHIM,Whimbrel,Numenius phaeopus,,,,,"Norambuena, Heraldo",1,Andrea Cisterna,AVAILABLE Level 5
CHSS,ROCUANT1,WATERBIRD_COUNT,2018-02-03,09:37:00,09:57:00,6,BNST,Black-necked Stilt,Himantopus mexicanus,,,,,"Norambuena, Heraldo",1,Andrea Cisterna,AVAILABLE Level 5
CHSS,ROCUANT1,WATERBIRD_COUNT,2018-02-03,09:37:00,09:57:00,10,SOLA,Southern Lapwing,Vanellus chilensis,,,,,"Norambuena, Heraldo",1,Andrea Cisterna,AVAILABLE Level 5
CHSS,ROCUANT1,WATERBIRD_COUNT,2018-02-03,09:37:00,09:57:00,1,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Norambuena, Heraldo",1,Andrea Cisterna,AVAILABLE Level 5
CHSS,ROCUANT1,WATERBIRD_COUNT,2018-02-03,09:37:00,09:57:00,2,UNST,Unidentified Small Tern,Sterna spp.,,,,Sterna trudeaui,"Norambuena, Heraldo",1,Andrea Cisterna,AVAILABLE Level 5
CHSS,ROCUANT1,WATERBIRD_COUNT,2018-02-03,09:37:00,09:57:00,11,KEGU,Kelp Gull,Larus dominicanus,,,,,"Norambuena, Heraldo",1,Andrea Cisterna,AVAILABLE Level 5
CHSS,ROCUANT2,WATERBIRD_COUNT,2018-02-03,09:59:00,10:38:00,39,WHIM,Whimbrel,Numenius phaeopus,,,,,"Norambuena, Heraldo",1,Andrea Cisterna,AVAILABLE Level 5
CHSS,ROCUANT2,WATERBIRD_COUNT,2018-02-03,09:59:00,10:38:00,87,BNST,Black-necked Stilt,Himantopus mexicanus,,,,,"Norambuena, Heraldo",1,Andrea Cisterna,AVAILABLE Level 5
CHSS,ROCUANT2,WATERBIRD_COUNT,2018-02-03,09:59:00,10:38:00,84,SOLA,Southern Lapwing,Vanellus chilensis,,,,,"Norambuena, Heraldo",1,Andrea Cisterna,AVAILABLE Level 5
CHSS,ROCUANT2,WATERBIRD_COUNT,2018-02-03,09:59:00,10:38:00,186,FRGU,Franklin's Gull,Leucophaeus pipixcan,,,,,"Norambuena, Heraldo",1,Andrea Cisterna,AVAILABLE Level 5
CHSS,ROCUANT2,WATERBIRD_COUNT,2018-02-03,09:59:00,10:38:00,35,KEGU,Kelp Gull,Larus dominicanus,,,,,"Norambuena, Heraldo",1,Andrea Cisterna,AVAILABLE Level 5
CHSS,ROCUANT2,WATERBIRD_COUNT,2018-02-03,09:59:00,10:38:00,27,GRYE,Greater Yellowlegs,Tringa melanoleuca,,,,,"Norambuena, Heraldo",1,Andrea Cisterna,AVAILABLE Level 5
CHSS,ROCUANT2,WATERBIRD_COUNT,2018-02-03,09:59:00,10:38:00,59,LEYE,Lesser Yellowlegs,Tringa flavipes,,,,,"Norambuena, Heraldo",1,Andrea Cisterna,AVAILABLE Level 5
CHSS,ROCUANT2,WATERBIRD_COUNT,2018-02-03,09:59:00,10:38:00,1,BBPL,Black-bellied Plover,Pluvialis squatarola,,,,,"Norambuena, Heraldo",1,Andrea Cisterna,AVAILABLE Level 5
CHSS,ROCUANT2,WATERBIRD_COUNT,2018-02-03,09:59:00,10:38:00,4,BLSK,Black Skimmer,Rynchops niger,,,,,"Norambuena, Heraldo",1,Andrea Cisterna,AVAILABLE Level 5
CHSS,ROCUANT2,WATERBIRD_COUNT,2018-02-03,09:59:00,10:38:00,3,GREG,Great Egret,Ardea alba,,,,,"Norambuena, Heraldo",1,Andrea Cisterna,AVAILABLE Level 5
CHSS,ROCUANT2,WATERBIRD_COUNT,2018-02-03,09:59:00,10:38:00,3,HUGO,Hudsonian Godwit,Limosa haemastica,,,,,"Norambuena, Heraldo",1,Andrea Cisterna,AVAILABLE Level 5
CHSS,MAIPO1,WATERBIRD_COUNT,2018-02-11,10:32:00,10:48:00,0,---,----,----,,,,,,2,"Montserrat Vanerio, Nelson Contardo",AVAILABLE Level 5
CHSS,MAIPO2,WATERBIRD_COUNT,2018-02-11,10:40:00,10:50:00,4,WHIM,Whimbrel,Numenius phaeopus,,,,,"Fernando, Medrano",2,"Montserrat Vanerio, Nelson Contardo",AVAILABLE Level 5
CHSS,MAIPO3,WATERBIRD_COUNT,2018-02-11,11:05:00,11:15:00,2,WHIM,Whimbrel,Numenius phaeopus,ND,,,,"Fernando, Medrano",2,"Montserrat Vanerio, Nelson Contardo",AVAILABLE Level 5
CHSS,MAIPO4,WATERBIRD_COUNT,2018-02-11,11:16:00,11:38:00,28,BBPL,Black-bellied Plover,Pluvialis squatarola,ND,,,,"Fernando, Medrano",2,"Montserrat Vanerio, Nelson Contardo",AVAILABLE Level 5
CHSS,MAIPO4,WATERBIRD_COUNT,2018-02-11,11:16:00,11:38:00,4,SEPL,Semipalmated Plover,Charadrius semipalmatus,ND,,,,"Fernando, Medrano",2,"Montserrat Vanerio, Nelson Contardo",AVAILABLE Level 5
CHSS,MAIPO4,WATERBIRD_COUNT,2018-02-11,11:16:00,11:38:00,2,AMOY,American Oystercatcher,Haematopus palliatus,ND,,,,"Fernando, Medrano",2,"Montserrat Vanerio, Nelson Contardo",AVAILABLE Level 5
CHSS,MAIPO4,WATERBIRD_COUNT,2018-02-11,11:16:00,11:38:00,4,LEYE,Lesser Yellowlegs,Tringa flavipes,ND,,,,"Fernando, Medrano",2,"Montserrat Vanerio, Nelson Contardo",AVAILABLE Level 5
CHSS,MAIPO4,WATERBIRD_COUNT,2018-02-11,11:16:00,11:38:00,1,WHIM,Whimbrel,Numenius phaeopus,ND,,,,"Fernando, Medrano",2,"Montserrat Vanerio, Nelson Contardo",AVAILABLE Level 5
CHSS,MAIPO4,WATERBIRD_COUNT,2018-02-11,11:16:00,11:38:00,1,SURF,Surfbird,Calidris virgata,ND,,,,"Fernando, Medrano",2,"Montserrat Vanerio, Nelson Contardo",AVAILABLE Level 5
CHSS,MAIPO4,WATERBIRD_COUNT,2018-02-11,11:16:00,11:38:00,1,REKN,Red Knot,Calidris canutus,ND,,,,"Fernando, Medrano",2,"Montserrat Vanerio, Nelson Contardo",AVAILABLE Level 5
CHSS,MAIPO4,WATERBIRD_COUNT,2018-02-11,11:16:00,11:38:00,28,SESA,Semipalmated Sandpiper,Calidris pusilla,ND,,,,"Fernando, Medrano",2,"Montserrat Vanerio, Nelson Contardo",AVAILABLE Level 5
CHSS,MAIPO4,WATERBIRD_COUNT,2018-02-11,11:16:00,11:38:00,1,BASA,Baird's Sandpiper,Calidris bairdii,ND,,,,"Fernando, Medrano",2,"Montserrat Vanerio, Nelson Contardo",AVAILABLE Level 5
CHSS,MAIPO5,WATERBIRD_COUNT,2018-02-11,11:40:00,11:56:00,6,SOLA,Southern Lapwing,Vanellus chilensis,ND,,,,"Fernando, Medrano",2,"Montserrat Vanerio, Nelson Contardo",AVAILABLE Level 5
CHSS,MAIPO5,WATERBIRD_COUNT,2018-02-11,11:40:00,11:56:00,11,AMOY,American Oystercatcher,Haematopus palliatus,ND,,,,"Fernando, Medrano",2,"Montserrat Vanerio, Nelson Contardo",AVAILABLE Level 5
CHSS,MAIPO5,WATERBIRD_COUNT,2018-02-11,11:40:00,11:56:00,8,WHIM,Whimbrel,Numenius phaeopus,ND,,,,"Fernando, Medrano",2,"Montserrat Vanerio, Nelson Contardo",AVAILABLE Level 5
CHSS,MAIPO5,WATERBIRD_COUNT,2018-02-11,11:40:00,11:56:00,17,HUGO,Hudsonian Godwit,Limosa haemastica,ND,,,,"Fernando, Medrano",2,"Montserrat Vanerio, Nelson Contardo",AVAILABLE Level 5
CHSS,MAIPO5,WATERBIRD_COUNT,2018-02-11,11:40:00,11:56:00,225,SAND,Sanderling,Calidris alba,ND,,,,"Fernando, Medrano",2,"Montserrat Vanerio, Nelson Contardo",AVAILABLE Level 5
CHSS,MAIPO6,WATERBIRD_COUNT,2018-02-11,11:58:00,12:15:00,8,SOLA,Southern Lapwing,Vanellus chilensis,ND,,,,"Fernando, Medrano",2,"Montserrat Vanerio, Nelson Contardo",AVAILABLE Level 5
CHSS,MAIPO6,WATERBIRD_COUNT,2018-02-11,11:58:00,12:15:00,11,COPL,Collared Plover,Charadrius collaris,ND,,,,"Fernando, Medrano",2,"Montserrat Vanerio, Nelson Contardo",AVAILABLE Level 5
CHSS,MAIPO6,WATERBIRD_COUNT,2018-02-11,11:58:00,12:15:00,1,AMOY,American Oystercatcher,Haematopus palliatus,ND,,,,"Fernando, Medrano",2,"Montserrat Vanerio, Nelson Contardo",AVAILABLE Level 5
CHSS,MAIPO6,WATERBIRD_COUNT,2018-02-11,11:58:00,12:15:00,2,WHIM,Whimbrel,Numenius phaeopus,ND,,,,"Fernando, Medrano",2,"Montserrat Vanerio, Nelson Contardo",AVAILABLE Level 5
CHSS,MAIPO7,WATERBIRD_COUNT,2018-02-11,12:25:00,12:40:00,29,BBPL,Black-bellied Plover,Pluvialis squatarola,ND,,,,"Fernando, Medrano",2,"Montserrat Vanerio, Nelson Contardo",AVAILABLE Level 5
CHSS,MAIPO8,WATERBIRD_COUNT,2018-02-11,12:42:00,13:00:00,21,HAST,Hawaiian Stilt,Himantopus himantopus melanurus,ND,,,,"Fernando, Medrano",2,"Montserrat Vanerio, Nelson Contardo",AVAILABLE Level 5
CHSS,MAIPO1,WATERBIRD_COUNT,2019-02-04,09:58:00,09:59:00,0,---,----,----,,,أپrea no accesible.,,,2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO2,WATERBIRD_COUNT,2019-02-04,10:00:00,10:04:00,2,WHIM,Whimbrel,Numenius phaeopus,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO3,WATERBIRD_COUNT,2019-02-04,10:05:00,10:10:00,3,WHIM,Whimbrel,Numenius phaeopus,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO3,WATERBIRD_COUNT,2019-02-04,10:05:00,10:10:00,1,PEFA,Peregrine Falcon,Falco peregrinus,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO3,WATERBIRD_COUNT,2019-02-04,10:05:00,10:10:00,2,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO3,WATERBIRD_COUNT,2019-02-04,10:05:00,10:10:00,115,SAND,Sanderling,Calidris alba,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO3,WATERBIRD_COUNT,2019-02-04,10:05:00,10:10:00,20,RUTU,Ruddy Turnstone,Arenaria interpres,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO4,WATERBIRD_COUNT,2019-02-04,10:11:00,10:22:00,5,WHIM,Whimbrel,Numenius phaeopus,,,+ 1 Gallinago paraguaiae,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO4,WATERBIRD_COUNT,2019-02-04,10:11:00,10:22:00,3,AMOY,American Oystercatcher,Haematopus palliatus,,,+ 1 Gallinago paraguaiae,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO4,WATERBIRD_COUNT,2019-02-04,10:11:00,10:22:00,2,SOLA,Southern Lapwing,Vanellus chilensis,,,+ 1 Gallinago paraguaiae,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO4,WATERBIRD_COUNT,2019-02-04,10:11:00,10:22:00,16,BNST,Black-necked Stilt,Himantopus mexicanus,,,+ 1 Gallinago paraguaiae,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO5,WATERBIRD_COUNT,2019-02-04,10:25:00,10:56:00,5,WHIM,Whimbrel,Numenius phaeopus,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO5,WATERBIRD_COUNT,2019-02-04,10:25:00,10:56:00,1,COPL,Collared Plover,Charadrius collaris,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO5,WATERBIRD_COUNT,2019-02-04,10:25:00,10:56:00,55,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO5,WATERBIRD_COUNT,2019-02-04,10:25:00,10:56:00,4,SOLA,Southern Lapwing,Vanellus chilensis,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO5,WATERBIRD_COUNT,2019-02-04,10:25:00,10:56:00,1,BNST,Black-necked Stilt,Himantopus mexicanus,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO5,WATERBIRD_COUNT,2019-02-04,10:25:00,10:56:00,5,SAND,Sanderling,Calidris alba,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO5,WATERBIRD_COUNT,2019-02-04,10:25:00,10:56:00,5,SESA,Semipalmated Sandpiper,Calidris pusilla,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO5,WATERBIRD_COUNT,2019-02-04,10:25:00,10:56:00,11,NECO,Neotropic Cormorant,Nannopterum brasilianum,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO5,WATERBIRD_COUNT,2019-02-04,10:25:00,10:56:00,275,BLSK,Black Skimmer,Rynchops niger,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO5,WATERBIRD_COUNT,2019-02-04,10:25:00,10:56:00,3,ELTE,Elegant Tern,Thalasseus elegans,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO6,WATERBIRD_COUNT,2019-02-04,11:00:00,11:32:00,9,COPL,Collared Plover,Charadrius collaris,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO6,WATERBIRD_COUNT,2019-02-04,11:00:00,11:32:00,1,BASA,Baird's Sandpiper,Calidris bairdii,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO6,WATERBIRD_COUNT,2019-02-04,11:00:00,11:32:00,6,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO6,WATERBIRD_COUNT,2019-02-04,11:00:00,11:32:00,1,SOLA,Southern Lapwing,Vanellus chilensis,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO6,WATERBIRD_COUNT,2019-02-04,11:00:00,11:32:00,1,SAND,Sanderling,Calidris alba,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO6,WATERBIRD_COUNT,2019-02-04,11:00:00,11:32:00,57,SESA,Semipalmated Sandpiper,Calidris pusilla,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO6,WATERBIRD_COUNT,2019-02-04,11:00:00,11:32:00,1,SEPL,Semipalmated Plover,Charadrius semipalmatus,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO6,WATERBIRD_COUNT,2019-02-04,11:00:00,11:32:00,2,SNPL,Snowy Plover,Charadrius nivosus,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO6,WATERBIRD_COUNT,2019-02-04,11:00:00,11:32:00,1,BLVU,Black Vulture,Coragyps atratus,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO7,WATERBIRD_COUNT,2019-02-04,11:36:00,11:55:00,2,COPL,Collared Plover,Charadrius collaris,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO7,WATERBIRD_COUNT,2019-02-04,11:36:00,11:55:00,350,FRGU,Franklin's Gull,Leucophaeus pipixcan,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO7,WATERBIRD_COUNT,2019-02-04,11:36:00,11:55:00,3,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO7,WATERBIRD_COUNT,2019-02-04,11:36:00,11:55:00,70,BLSK,Black Skimmer,Rynchops niger,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO7,WATERBIRD_COUNT,2019-02-04,11:36:00,11:55:00,1302,SAND,Sanderling,Calidris alba,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO7,WATERBIRD_COUNT,2019-02-04,11:36:00,11:55:00,2,SESA,Semipalmated Sandpiper,Calidris pusilla,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO7,WATERBIRD_COUNT,2019-02-04,11:36:00,11:55:00,5,BBPL,Black-bellied Plover,Pluvialis squatarola,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO8,WATERBIRD_COUNT,2019-02-04,11:58:00,12:15:00,20,BBPL,Black-bellied Plover,Pluvialis squatarola,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO8,WATERBIRD_COUNT,2019-02-04,11:58:00,12:15:00,3,PELT,Peruvian Pelican,Pelecanus thagus,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO8,WATERBIRD_COUNT,2019-02-04,11:58:00,12:15:00,1,WHIM,Whimbrel,Numenius phaeopus,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO8,WATERBIRD_COUNT,2019-02-04,11:58:00,12:15:00,2,KEGU,Kelp Gull,Larus dominicanus,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO8,WATERBIRD_COUNT,2019-02-04,11:58:00,12:15:00,118,BLSK,Black Skimmer,Rynchops niger,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO8,WATERBIRD_COUNT,2019-02-04,11:58:00,12:15:00,4,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO8,WATERBIRD_COUNT,2019-02-04,11:58:00,12:15:00,3,ELTE,Elegant Tern,Thalasseus elegans,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,MAIPO8,WATERBIRD_COUNT,2019-02-04,11:58:00,12:15:00,3,SATE,Sandwich Tern,Thalasseus sandvicensis,,,,,"Montecino, Sharon",2,"Montserrat Vanerio, Fernando Medrano",AVAILABLE Level 5
CHSS,ANDALIEN1,WATERBIRD_COUNT,2019-02-06,16:35:00,17:05:00,5,HUGO,Hudsonian Godwit,Limosa haemastica,,,,,"Montecino, Sharon",1,Heraldo Norambuena,AVAILABLE Level 5
CHSS,ANDALIEN1,WATERBIRD_COUNT,2019-02-06,16:35:00,17:05:00,162,WHIM,Whimbrel,Numenius phaeopus,,,,,"Montecino, Sharon",1,Heraldo Norambuena,AVAILABLE Level 5
CHSS,ANDALIEN1,WATERBIRD_COUNT,2019-02-06,16:35:00,17:05:00,26,BNST,Black-necked Stilt,Himantopus mexicanus,,,,,"Montecino, Sharon",1,Heraldo Norambuena,AVAILABLE Level 5
CHSS,ANDALIEN1,WATERBIRD_COUNT,2019-02-06,16:35:00,17:05:00,14,SOLA,Southern Lapwing,Vanellus chilensis,,,,,"Montecino, Sharon",1,Heraldo Norambuena,AVAILABLE Level 5
CHSS,ANDALIEN1,WATERBIRD_COUNT,2019-02-06,16:35:00,17:05:00,16,FRGU,Franklin's Gull,Leucophaeus pipixcan,,,,,"Montecino, Sharon",1,Heraldo Norambuena,AVAILABLE Level 5
CHSS,ANDALIEN1,WATERBIRD_COUNT,2019-02-06,16:35:00,17:05:00,3,UNST,Unidentified Small Tern,Sterna spp.,,,,Sterna trudeaui,"Montecino, Sharon",1,Heraldo Norambuena,AVAILABLE Level 5
CHSS,ANDALIEN1,WATERBIRD_COUNT,2019-02-06,16:35:00,17:05:00,6,ELTE,Elegant Tern,Thalasseus elegans,,,,,"Montecino, Sharon",1,Heraldo Norambuena,AVAILABLE Level 5
